cpu_temp,slot,channel,state,ms
36.5,9,1,close,10
36.5,9,2,close,8
36.5,9,3,close,8
36.5,12,0,close,10
36.5,12,0,open,25
36.5,12,1,close,10
36.5,12,1,open,29
36.5,12,2,close,9
36.5,12,2,open,21
36.5,12,3,close,9
36.5,12,1,close,10
36.5,12,2,close,9
36.5,12,3,close,9
36.5,3,2,open,6
36.5,3,0,close,9
36.5,3,0,open,20
36.5,3,1,close,7
36.5,3,1,open,23
36.5,3,2,close,6
36.5,3,2,open,21
36.5,3,3,close,9
36.5,3,2,close,7
36.5,3,3,close,7
36.5,6,0,close,9
36.5,6,0,open,21
36.5,6,1,close,9
36.5,6,1,open,20
36.5,6,2,close,9
36.5,6,2,open,18
36.5,6,3,close,10
36.5,6,0,close,9
36.5,6,3,close,9
36.5,9,0,close,8
36.5,9,0,open,20
36.5,9,1,close,10
36.5,9,1,open,27
36.5,9,2,close,8
36.5,9,2,open,20
36.5,9,3,close,10
36.5,9,0,close,9
36.5,9,1,close,10
36.5,9,2,close,8
36.5,9,3,close,8
36.5,12,0,close,10
36.5,12,0,open,25
36.5,12,1,close,10
36.5,12,1,open,30
36.5,12,2,close,9
36.5,12,2,open,22
36.5,12,3,close,9
36.5,12,1,close,10
36.5,12,2,close,9
36.5,12,3,close,9
36.5,3,0,close,9
36.5,3,0,open,20
36.5,3,1,close,7
36.5,3,1,open,24
36.5,3,2,close,8
36.5,3,2,open,19
36.5,3,3,close,9
36.5,3,2,close,7
36.5,3,3,close,7
36.5,6,0,close,9
36.5,6,0,open,21
36.5,6,1,close,9
36.5,6,1,open,20
36.5,6,2,close,9
36.5,6,2,open,19
36.5,6,3,close,10
36.5,6,0,close,9
36.5,6,3,close,9
36.5,9,0,close,9
36.5,9,0,open,20
36.5,9,1,close,10
36.5,9,1,open,25
36.5,9,2,close,8
36.5,9,2,open,20
36.5,9,3,close,11
36.5,9,0,close,9
36.5,9,1,close,10
36.5,9,2,close,8
36.5,9,3,close,8
36.5,12,0,close,10
36.5,12,0,open,27
36.5,12,1,close,10
36.5,12,1,open,27
36.5,12,2,close,9
36.5,12,2,open,21
36.5,12,3,close,9
36.5,12,1,close,10
36.5,12,2,close,9
36.5,12,3,close,9
36.5,3,2,open,5
36.5,3,0,close,9
36.5,3,0,open,20
36.5,3,1,close,7
36.5,3,1,open,24
36.5,3,2,close,7
36.5,3,2,open,19
36.5,3,3,close,9
36.5,3,2,close,7
36.5,3,3,close,7
36.5,6,0,close,10
36.5,6,0,open,20
36.5,6,1,close,9
36.5,6,1,open,20
36.5,6,2,close,9
36.5,6,2,open,19
36.5,6,3,close,10
36.5,6,0,close,9
36.5,6,3,close,9
36.5,9,0,close,9
36.5,9,0,open,19
36.5,9,1,close,10
36.5,9,1,open,28
36.5,9,2,close,8
36.5,9,2,open,21
36.5,9,3,close,10
36.5,9,0,close,9
36.5,9,1,close,10
36.5,9,2,close,8
36.5,9,3,close,8
36.5,12,0,close,10
36.5,12,0,open,28
36.5,12,1,close,10
36.5,12,1,open,30
36.5,12,2,close,9
36.5,12,2,open,18
36.5,12,3,close,9
36.5,12,1,close,10
36.5,12,2,close,9
36.5,12,3,close,9
36.5,3,2,open,4
36.5,3,0,close,9
36.5,3,0,open,20
36.5,3,1,close,7
36.5,3,1,open,24
36.5,3,2,close,6
36.5,3,2,open,19
36.5,3,3,close,9
36.5,3,2,close,8
36.5,3,3,close,8
36.5,6,0,close,9
36.5,6,0,open,21
36.5,6,1,close,9
36.5,6,1,open,20
36.5,6,2,close,9
36.5,6,2,open,19
36.5,6,3,close,10
36.5,6,0,close,9
36.5,6,3,close,9
36.5,9,0,close,9
36.5,9,0,open,19
36.5,9,1,close,9
36.5,9,1,open,32
36.5,9,2,close,8
36.5,9,2,open,19
36.5,9,3,close,10
36.5,9,0,close,9
36.5,9,1,close,9
36.5,9,2,close,8
36.5,9,3,close,8
36.5,12,0,close,10
36.5,12,0,open,23
36.5,12,1,close,10
36.5,12,1,open,27
36.5,12,2,close,9
36.5,12,2,open,21
36.5,12,3,close,9
36.5,12,1,close,10
36.5,12,2,close,9
36.5,12,3,close,9
36.5,3,2,open,5
36.5,3,0,close,9
36.5,3,0,open,20
36.5,3,1,close,7
36.5,3,1,open,24
36.5,3,2,close,7
36.5,3,2,open,22
36.5,3,3,close,9
36.5,3,2,close,9
36.5,3,3,close,9
36.5,6,0,close,9
36.5,6,0,open,21
36.5,6,1,close,9
36.5,6,1,open,20
36.5,6,2,close,9
36.5,6,2,open,18
36.5,6,3,close,10
36.5,6,0,close,9
36.5,6,3,close,9
36.5,9,0,close,9
36.5,9,0,open,20
36.5,9,1,close,9
36.5,9,1,open,25
36.5,9,2,close,9
36.5,9,2,open,22
36.5,9,3,close,10
36.5,9,0,close,8
36.5,9,1,close,9
36.5,9,2,close,8
36.5,9,3,close,8
36.5,12,0,close,10
36.5,12,0,open,24
36.5,12,1,close,10
36.5,12,1,open,28
36.5,12,2,close,9
36.5,12,2,open,21
36.5,12,3,close,9
36.5,12,1,close,10
36.5,12,2,close,9
36.5,12,3,close,9
36.5,3,0,close,9
36.5,3,0,open,20
36.5,3,1,close,7
36.5,3,1,open,24
36.5,3,2,close,6
36.5,3,2,open,19
36.5,3,3,close,10
36.5,3,2,close,8
36.5,3,3,close,8
36.5,6,0,close,9
36.5,6,0,open,20
36.5,6,1,close,9
36.5,6,1,open,20
36.5,6,2,close,9
36.5,6,2,open,18
36.5,6,3,close,10
36.5,6,0,close,10
36.5,6,3,close,10
36.5,9,0,close,9
36.5,9,0,open,20
36.5,9,1,close,10
36.5,9,1,open,32
36.5,9,2,close,9
36.5,9,2,open,20
36.5,9,3,close,10
36.5,9,0,close,9
36.5,9,1,close,10
36.5,9,2,close,8
36.5,9,3,close,8
36.5,12,0,close,10
36.5,12,0,open,25
36.5,12,1,close,10
36.5,12,1,open,28
36.5,12,2,close,9
36.5,12,2,open,21
36.5,12,3,close,9
36.5,12,1,close,10
36.5,12,2,close,9
36.5,12,3,close,9
36.5,3,0,close,10
36.5,3,0,open,20
36.5,3,1,close,7
36.5,3,1,open,23
36.5,3,2,close,8
36.5,3,2,open,19
36.5,3,3,close,9
36.5,3,2,close,9
36.5,3,3,close,9
36.5,6,0,close,9
36.5,6,0,open,22
36.5,6,1,close,9
36.5,6,1,open,25
36.5,6,2,close,8
36.5,6,2,open,19
36.5,6,3,close,10
36.5,6,0,close,9
36.5,6,3,close,9
36.5,9,0,close,9
36.5,9,0,open,20
36.5,9,1,close,10
36.5,9,1,open,25
36.5,9,2,close,8
36.5,9,2,open,19
36.5,9,3,close,10
36.5,9,0,close,9
36.5,9,1,close,10
36.5,9,2,close,8
36.5,9,3,close,8
36.5,12,0,close,10
36.5,12,0,open,23
36.5,12,1,close,10
36.5,12,1,open,28
36.5,12,2,close,9
36.5,12,2,open,21
36.5,12,3,close,9
36.5,12,1,close,10
36.5,12,2,close,9
36.5,12,3,close,9
36.5,3,0,close,9
36.5,3,0,open,20
36.5,3,1,close,7
36.5,3,1,open,24
36.5,3,2,close,6
36.5,3,2,open,19
36.5,3,3,close,10
36.5,3,2,close,8
36.5,3,3,close,8
36.5,6,0,close,9
36.5,6,0,open,20
36.5,6,1,close,9
36.5,6,1,open,20
36.5,6,2,close,9
36.5,6,2,open,19
36.5,6,3,close,10
36.5,6,0,close,9
36.5,6,3,close,9
36.5,9,0,close,9
36.5,9,0,open,20
36.5,9,1,close,11
36.5,9,1,open,25
36.5,9,2,close,9
36.5,9,2,open,20
36.5,9,3,close,10
36.5,9,0,close,9
36.5,9,1,close,10
36.5,9,2,close,8
36.5,9,3,close,8
36.5,12,0,close,10
36.5,12,0,open,23
36.5,12,1,close,10
36.5,12,1,open,25
36.5,12,2,close,9
36.5,12,2,open,17
36.5,12,3,close,9
36.5,12,1,close,10
36.5,12,2,close,9
36.5,12,3,close,9
36.5,3,2,open,4
36.5,3,0,close,10
36.5,3,0,open,20
36.5,3,1,close,7
36.5,3,1,open,23
36.5,3,2,close,8
36.5,3,2,open,19
36.5,3,3,close,10
36.5,3,2,close,9
36.5,3,3,close,9
36.5,6,0,close,10
36.5,6,0,open,21
36.5,6,1,close,9
36.5,6,1,open,20
36.5,6,2,close,9
36.5,6,2,open,18
36.5,6,3,close,10
36.5,6,0,close,9
36.5,6,3,close,9
36.5,9,0,close,9
36.5,9,0,open,20
36.5,9,1,close,10
36.5,9,1,open,32
36.5,9,2,close,9
36.5,9,2,open,19
36.5,9,3,close,10
36.5,9,0,close,9
36.5,9,1,close,10
36.5,9,2,close,8
36.5,9,3,close,8
36.5,12,0,close,10
36.5,12,0,open,23
36.5,12,1,close,10
36.5,12,1,open,25
36.5,12,2,close,9
36.5,12,2,open,17
36.5,12,3,close,9
36.5,12,1,close,10
36.5,12,2,close,9
36.5,12,3,close,9
37.0,3,2,open,4
37.0,3,0,close,9
37.0,3,0,open,20
37.0,3,1,close,7
37.0,3,1,open,23
37.0,3,2,close,6
37.0,3,2,open,20
37.0,3,3,close,9
37.0,3,2,close,8
37.0,3,3,close,8
37.0,6,0,close,9
37.0,6,0,open,21
37.0,6,1,close,9
37.0,6,1,open,21
37.0,6,2,close,9
37.0,6,2,open,18
37.0,6,3,close,10
37.0,6,0,close,10
37.0,6,3,close,10
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,11
37.0,9,1,open,26
37.0,9,2,close,9
37.0,9,2,open,18
37.0,9,3,close,10
37.0,9,0,close,9
37.0,9,1,close,11
37.0,9,2,close,9
37.0,9,3,close,9
37.0,12,0,close,10
37.0,12,0,open,22
37.0,12,1,close,10
37.0,12,1,open,26
37.0,12,2,close,9
37.0,12,2,open,20
37.0,12,3,close,9
37.0,12,1,close,10
37.0,12,2,close,9
37.0,12,3,close,9
37.0,3,0,close,9
37.0,3,0,open,18
37.0,3,1,close,7
37.0,3,1,open,23
37.0,3,2,close,8
37.0,3,2,open,19
37.0,3,3,close,9
37.0,3,2,close,7
37.0,3,3,close,7
37.0,6,0,close,10
37.0,6,0,open,21
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,18
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,1,open,4
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,11
37.0,9,1,open,25
37.0,9,2,close,9
37.0,9,2,open,20
37.0,9,3,close,10
37.0,9,0,close,9
37.0,9,1,close,10
37.0,9,2,close,8
37.0,9,3,close,8
37.0,12,0,close,10
37.0,12,0,open,21
37.0,12,1,close,11
37.0,12,1,open,23
37.0,12,2,close,9
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,1,close,11
37.0,12,2,close,9
37.0,12,3,close,9
37.0,3,0,close,9
37.0,3,0,open,18
37.0,3,1,close,7
37.0,3,1,open,23
37.0,3,2,close,7
37.0,3,2,open,19
37.0,3,3,close,9
37.0,3,2,close,8
37.0,3,3,close,8
37.0,6,0,close,9
37.0,6,0,open,22
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,19
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,11
37.0,9,1,open,26
37.0,9,2,close,9
37.0,9,2,open,19
37.0,9,3,close,10
37.0,9,0,close,9
37.0,9,1,close,10
37.0,9,2,close,8
37.0,9,3,close,8
37.0,12,0,close,10
37.0,12,0,open,22
37.0,12,1,close,11
37.0,12,1,open,28
37.0,12,2,close,9
37.0,12,2,open,20
37.0,12,3,close,9
37.0,12,1,close,10
37.0,12,2,close,9
37.0,12,3,close,9
37.0,3,0,close,9
37.0,3,0,open,17
37.0,3,1,close,7
37.0,3,1,open,23
37.0,3,2,close,6
37.0,3,2,open,19
37.0,3,3,close,9
37.0,3,2,close,6
37.0,3,3,close,6
37.0,6,0,close,10
37.0,6,0,open,22
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,19
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,11
37.0,9,1,open,25
37.0,9,2,close,8
37.0,9,2,open,18
37.0,9,3,close,10
37.0,9,0,close,9
37.0,9,1,close,10
37.0,9,2,close,8
37.0,9,3,close,8
37.0,12,0,close,10
37.0,12,0,open,23
37.0,12,1,close,11
37.0,12,1,open,31
37.0,12,2,close,9
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,1,close,10
37.0,12,2,close,8
37.0,12,3,close,8
37.0,3,2,open,6
37.0,3,0,close,10
37.0,3,0,open,20
37.0,3,1,close,6
37.0,3,1,open,24
37.0,3,2,close,6
37.0,3,2,open,19
37.0,3,3,close,9
37.0,3,2,close,6
37.0,3,3,close,6
37.0,6,0,close,9
37.0,6,0,open,23
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,18
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,1,open,4
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,11
37.0,9,1,open,24
37.0,9,2,close,8
37.0,9,2,open,18
37.0,9,3,close,10
37.0,9,0,close,9
37.0,9,1,close,10
37.0,9,2,close,8
37.0,9,3,close,8
37.0,12,0,close,10
37.0,12,0,open,25
37.0,12,1,close,10
37.0,12,1,open,26
37.0,12,2,close,9
37.0,12,2,open,19
37.0,12,3,close,9
37.0,12,1,close,11
37.0,12,2,close,9
37.0,12,3,close,9
37.0,3,2,open,6
37.0,3,0,close,10
37.0,3,0,open,20
37.0,3,1,close,7
37.0,3,1,open,23
37.0,3,2,close,8
37.0,3,2,open,20
37.0,3,3,close,9
37.0,3,2,close,9
37.0,3,3,close,9
37.0,6,0,close,10
37.0,6,0,open,22
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,8
37.0,6,2,open,18
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,1,open,4
37.0,9,0,close,9
37.0,9,0,open,20
37.0,9,1,close,10
37.0,9,1,open,24
37.0,9,2,close,9
37.0,9,2,open,20
37.0,9,3,close,10
37.0,9,0,close,9
37.0,9,1,close,10
37.0,9,2,close,8
37.0,9,3,close,8
37.0,12,0,close,10
37.0,12,0,open,23
37.0,12,1,close,11
37.0,12,1,open,26
37.0,12,2,close,9
37.0,12,2,open,20
37.0,12,3,close,9
37.0,12,1,close,11
37.0,12,2,close,9
37.0,12,3,close,9
37.0,3,2,open,7
37.0,3,0,close,10
37.0,3,0,open,18
37.0,3,1,close,7
37.0,3,1,open,23
37.0,3,2,close,7
37.0,3,2,open,20
37.0,3,3,close,9
37.0,3,2,close,6
37.0,3,3,close,6
37.0,6,0,close,10
37.0,6,0,open,22
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,19
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,11
37.0,9,1,open,27
37.0,9,2,close,8
37.0,9,2,open,20
37.0,9,3,close,11
37.0,9,0,close,9
37.0,9,1,close,10
37.0,9,2,close,8
37.0,9,3,close,8
37.0,12,0,close,10
37.0,12,0,open,22
37.0,12,1,close,11
37.0,12,1,open,29
37.0,12,2,close,9
37.0,12,2,open,17
37.0,12,3,close,9
37.0,12,1,close,11
37.0,12,2,close,9
37.0,12,3,close,9
37.0,3,2,open,5
37.0,3,0,close,10
37.0,3,0,open,20
37.0,3,1,close,7
37.0,3,1,open,23
37.0,3,2,close,6
37.0,3,2,open,20
37.0,3,3,close,9
37.0,3,2,close,8
37.0,3,3,close,8
37.0,6,0,close,9
37.0,6,0,open,23
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,18
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,9
37.0,9,1,open,31
37.0,9,2,close,8
37.0,9,2,open,18
37.0,9,3,close,11
37.0,9,0,close,9
37.0,9,1,close,10
37.0,9,2,close,8
37.0,9,3,close,8
37.0,12,0,close,10
37.0,12,0,open,24
37.0,12,1,close,11
37.0,12,1,open,29
37.0,12,2,close,9
37.0,12,2,open,19
37.0,12,3,close,9
37.0,12,1,close,11
37.0,12,2,close,9
37.0,12,3,close,9
37.0,3,0,close,9
37.0,3,0,open,20
37.0,3,1,close,7
37.0,3,1,open,23
37.0,3,2,close,6
37.0,3,2,open,20
37.0,3,3,close,9
37.0,3,2,close,7
37.0,3,3,close,7
37.0,6,0,close,9
37.0,6,0,open,21
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,18
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,10
37.0,9,1,open,27
37.0,9,2,close,9
37.0,9,2,open,19
37.0,9,3,close,11
37.0,9,0,close,9
37.0,9,1,close,10
37.0,9,2,close,8
37.0,9,3,close,8
37.0,12,0,close,10
37.0,12,0,open,24
37.0,12,1,close,11
37.0,12,1,open,26
37.0,12,2,close,9
37.0,12,2,open,20
37.0,12,3,close,9
37.0,12,1,close,11
37.0,12,2,close,9
37.0,12,3,close,9
37.0,3,1,open,5
37.0,3,0,close,10
37.0,3,0,open,18
37.0,3,1,close,7
37.0,3,1,open,22
37.0,3,2,close,7
37.0,3,2,open,21
37.0,3,3,close,9
37.0,3,3,open,17
37.0,3,0,close,10
37.0,3,1,close,7
37.0,3,2,close,6
37.0,6,0,close,9
37.0,6,0,open,22
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,18
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,21
37.0,9,1,close,10
37.0,9,1,open,28
37.0,9,2,close,8
37.0,9,2,open,20
37.0,9,3,close,10
37.0,9,3,open,18
37.0,9,0,close,9
37.0,12,0,close,11
37.0,12,0,open,21
37.0,12,1,close,10
37.0,12,1,open,24
37.0,12,2,close,9
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,3,open,26
37.0,12,0,close,11
37.0,3,1,open,5
37.0,3,2,open,7
37.0,3,0,close,10
37.0,3,0,open,18
37.0,3,1,close,7
37.0,3,1,open,22
37.0,3,2,close,8
37.0,3,2,open,21
37.0,3,3,close,9
37.0,3,3,open,16
37.0,3,0,close,10
37.0,3,1,close,7
37.0,3,2,close,8
37.0,6,0,close,9
37.0,6,0,open,22
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,19
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,9
37.0,9,1,open,28
37.0,9,2,close,8
37.0,9,2,open,19
37.0,9,3,close,10
37.0,9,3,open,14
37.0,9,0,close,9
37.0,12,0,close,11
37.0,12,0,open,21
37.0,12,1,close,10
37.0,12,1,open,26
37.0,12,2,close,9
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,3,open,25
37.0,12,0,close,11
37.0,3,1,open,5
37.0,3,0,close,10
37.0,3,0,open,19
37.0,3,1,close,7
37.0,3,1,open,23
37.0,3,2,close,8
37.0,3,2,open,21
37.0,3,3,close,9
37.0,3,3,open,18
37.0,3,0,close,10
37.0,3,1,close,7
37.0,3,2,close,8
37.0,6,0,close,9
37.0,6,0,open,22
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,18
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,9
37.0,9,1,open,28
37.0,9,2,close,9
37.0,9,2,open,19
37.0,9,3,close,10
37.0,9,3,open,18
37.0,9,0,close,9
37.0,12,0,close,11
37.0,12,0,open,21
37.0,12,1,close,10
37.0,12,1,open,24
37.0,12,2,close,9
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,3,open,27
37.0,12,0,close,11
37.0,3,1,open,5
37.0,3,2,open,6
37.0,3,0,close,10
37.0,3,0,open,16
37.0,3,1,close,7
37.0,3,1,open,22
37.0,3,2,close,8
37.0,3,2,open,23
37.0,3,3,close,9
37.0,3,3,open,20
37.0,3,0,close,10
37.0,3,1,close,7
37.0,3,2,close,9
37.0,6,0,close,9
37.0,6,0,open,23
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,19
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,21
37.0,9,1,close,9
37.0,9,1,open,28
37.0,9,2,close,8
37.0,9,2,open,19
37.0,9,3,close,10
37.0,9,3,open,18
37.0,9,0,close,9
37.0,12,0,close,11
37.0,12,0,open,20
37.0,12,1,close,10
37.0,12,1,open,28
37.0,12,2,close,9
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,3,open,27
37.0,12,0,close,11
37.0,3,1,open,5
37.0,3,2,open,4
37.0,3,0,close,10
37.0,3,0,open,19
37.0,3,1,close,7
37.0,3,1,open,23
37.0,3,2,close,7
37.0,3,2,open,23
37.0,3,3,close,9
37.0,3,3,open,16
37.0,3,0,close,10
37.0,3,1,close,7
37.0,3,2,close,7
37.0,6,0,close,10
37.0,6,0,open,24
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,19
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,10
37.0,9,1,open,28
37.0,9,2,close,8
37.0,9,2,open,19
37.0,9,3,close,9
37.0,9,3,open,14
37.0,9,0,close,9
37.0,12,0,close,11
37.0,12,0,open,22
37.0,12,1,close,10
37.0,12,1,open,28
37.0,12,2,close,9
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,3,open,28
37.0,12,0,close,11
37.0,3,1,open,5
37.0,3,2,open,4
37.0,3,0,close,10
37.0,3,0,open,18
37.0,3,1,close,7
37.0,3,1,open,23
37.0,3,2,close,8
37.0,3,2,open,22
37.0,3,3,close,9
37.0,3,3,open,19
37.0,3,0,close,10
37.0,3,1,close,7
37.0,3,2,close,8
37.0,6,0,close,9
37.0,6,0,open,22
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,20
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,10
37.0,9,1,open,29
37.0,9,2,close,8
37.0,9,2,open,19
37.0,9,3,close,10
37.0,9,3,open,18
37.0,9,0,close,9
37.0,12,0,close,11
37.0,12,0,open,21
37.0,12,1,close,10
37.0,12,1,open,26
37.0,12,2,close,8
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,3,open,30
37.0,12,0,close,11
37.0,3,1,open,4
37.0,3,2,open,6
37.0,3,0,close,10
37.0,3,0,open,18
37.0,3,1,close,7
37.0,3,1,open,23
37.0,3,2,close,6
37.0,3,2,open,21
37.0,3,3,close,9
37.0,3,3,open,18
37.0,3,0,close,10
37.0,3,1,close,7
37.0,3,2,close,7
37.0,6,0,close,10
37.0,6,0,open,22
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,18
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,10
37.0,9,1,open,28
37.0,9,2,close,8
37.0,9,2,open,21
37.0,9,3,close,10
37.0,9,3,open,18
37.0,9,0,close,9
37.0,12,0,close,11
37.0,12,0,open,25
37.0,12,1,close,10
37.0,12,1,open,28
37.0,12,2,close,9
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,3,open,28
37.0,12,0,close,11
37.0,3,1,open,5
37.0,3,2,open,6
37.0,3,0,close,10
37.0,3,0,open,18
37.0,3,1,close,7
37.0,3,1,open,22
37.0,3,2,close,7
37.0,3,2,open,23
37.0,3,3,close,9
37.0,3,3,open,18
37.0,3,0,close,10
37.0,3,1,close,7
37.0,3,2,close,7
37.0,6,0,close,10
37.0,6,0,open,22
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,18
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,10
37.0,9,1,open,27
37.0,9,2,close,9
37.0,9,2,open,19
37.0,9,3,close,10
37.0,9,3,open,18
37.0,9,0,close,9
37.0,12,0,close,11
37.0,12,0,open,20
37.0,12,1,close,10
37.0,12,1,open,28
37.0,12,2,close,9
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,3,open,27
37.0,12,0,close,11
37.0,3,1,open,5
37.0,3,2,open,6
37.0,3,0,close,10
37.0,3,0,open,18
37.0,3,1,close,7
37.0,3,1,open,22
37.0,3,2,close,7
37.0,3,2,open,21
37.0,3,3,close,9
37.0,3,3,open,18
37.0,3,0,close,10
37.0,3,1,close,7
37.0,3,2,close,8
37.0,6,0,close,10
37.0,6,0,open,23
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,18
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,21
37.0,9,1,close,10
37.0,9,1,open,30
37.0,9,2,close,8
37.0,9,2,open,20
37.0,9,3,close,10
37.0,9,3,open,18
37.0,9,0,close,9
37.0,12,0,close,11
37.0,12,0,open,25
37.0,12,1,close,10
37.0,12,1,open,29
37.0,12,2,close,9
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,3,open,28
37.0,12,0,close,11
37.0,3,1,open,5
37.0,3,0,close,10
37.0,3,0,open,19
37.0,3,1,close,7
37.0,3,1,open,22
37.0,3,2,close,8
37.0,3,2,open,21
37.0,3,3,close,9
37.0,3,3,open,16
37.0,3,0,close,10
37.0,3,1,close,7
37.0,3,2,close,7
37.0,6,0,close,9
37.0,6,0,open,21
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,18
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,10
37.0,9,1,open,25
37.0,9,2,close,8
37.0,9,2,open,19
37.0,9,3,close,10
37.0,9,3,open,18
37.0,9,0,close,9
37.0,12,0,close,11
37.0,12,0,open,22
37.0,12,1,close,10
37.0,12,1,open,29
37.0,12,2,close,9
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,3,open,23
37.0,12,0,close,11
37.0,3,1,open,5
37.0,3,2,open,5
37.0,3,0,close,10
37.0,3,0,open,18
37.0,3,1,close,7
37.0,3,1,open,22
37.0,3,2,close,7
37.0,3,2,open,20
37.0,3,3,close,9
37.0,3,3,open,18
37.0,3,0,close,10
37.0,3,1,close,7
37.0,3,2,close,7
37.0,6,0,close,9
37.0,6,0,open,22
37.0,6,1,close,9
37.0,6,1,open,20
37.0,6,2,close,9
37.0,6,2,open,21
37.0,6,3,close,10
37.0,6,0,close,9
37.0,6,3,close,9
37.0,9,0,close,9
37.0,9,0,open,19
37.0,9,1,close,10
37.0,9,1,open,28
37.0,9,2,close,8
37.0,9,2,open,19
37.0,9,3,close,10
37.0,9,3,open,14
37.0,9,0,close,9
37.0,12,0,close,11
37.0,12,0,open,22
37.0,12,1,close,10
37.0,12,1,open,26
37.0,12,2,close,9
37.0,12,2,open,21
37.0,12,3,close,9
37.0,12,3,open,23
37.0,12,0,close,11
